Date,Open,High,Low,Close,Volume,Adj Close
2004-01-20,114.53,114.65,113.82,114.20,29863000,91.13
2004-01-16,114.04,114.31,113.63,114.23,31922700,91.15
2004-01-15,113.57,114.06,112.58,113.78,38408700,90.79
2004-01-14,112.76,113.66,112.67,113.50,30112800,90.57
2004-01-13,113.09,113.23,111.76,112.56,54239700,89.82
2004-01-12,112.55,113.25,112.36,113.22,31564100,90.35
2004-01-09,112.83,113.50,112.27,112.39,54084300,89.69
2004-01-08,113.25,113.41,112.77,113.38,36438400,90.48
2004-01-07,112.39,113.06,111.89,112.93,30170400,90.12
2004-01-06,112.16,112.73,112.00,112.55,20472800,89.81
2004-01-05,111.69,112.52,111.59,112.44,27959800,89.73
2004-01-02,111.74,112.19,110.73,111.23,38072300,88.76
2003-12-31,111.22,111.52,110.84,111.28,31501800,88.80
2003-12-30,111.09,111.27,110.85,111.18,19559500,88.72
2003-12-29,110.10,111.27,109.78,111.16,22483700,88.70
2003-12-26,109.71,110.08,109.63,109.70,8308400,87.54
2003-12-24,109.52,109.88,109.43,109.62,8055800,87.48
2003-12-23,109.48,109.95,109.38,109.73,24741200,87.56
2003-12-22,108.79,109.66,108.78,109.66,27611300,87.51
2003-12-19,109.30,109.37,108.58,108.90,41465100,86.90
2003-12-18,108.55,109.73,108.39,109.72,29353100,87.14
2003-12-17,108.06,108.50,107.80,108.50,23198800,86.17
2003-12-16,107.68,108.50,107.52,108.16,32894200,85.90
2003-12-15,109.17,109.23,107.48,107.60,38693400,85.46
2003-12-12,107.97,108.20,107.39,108.14,34142200,85.89
2003-12-11,106.68,108.10,106.67,107.93,45304000,85.72
2003-12-10,106.77,106.98,105.96,106.73,36915400,84.77
2003-12-09,107.90,107.93,106.54,106.74,43596100,84.78
2003-12-08,106.74,107.64,106.68,107.57,32482900,85.44
2003-12-05,107.12,107.80,106.62,106.85,28824400,84.86
2003-12-04,107.17,107.72,106.94,107.60,36089500,85.46
2003-12-03,107.65,108.08,107.07,107.16,39078600,85.11
2003-12-02,107.38,107.77,107.07,107.33,35352000,85.25
2003-12-01,106.85,107.68,106.80,107.60,38699000,85.46
2003-11-28,106.28,106.66,106.20,106.45,10507500,84.55
2003-11-26,106.42,106.45,105.39,106.37,33053600,84.48
2003-11-25,105.73,106.42,105.45,105.99,37580000,84.18
2003-11-24,104.69,105.78,104.68,105.59,28906400,83.86
2003-11-21,104.24,104.33,103.62,104.21,30016000,82.77
2003-11-20,104.00,105.24,103.75,103.78,53578700,82.43
2003-11-19,104.03,105.01,103.92,104.72,29827000,83.17
2003-11-18,105.24,105.45,103.70,103.84,41155000,82.47
2003-11-17,104.91,105.14,104.04,104.93,44382100,83.34
2003-11-14,106.40,106.95,105.29,105.46,49158500,83.76
2003-11-13,106.01,106.54,105.78,106.36,29714800,84.47
2003-11-12,105.23,106.47,105.16,106.33,28000000,84.45
2003-11-11,105.09,105.33,104.80,105.15,26558600,83.51
2003-11-10,105.74,105.84,105.01,105.18,25530800,83.54
2003-11-07,106.64,106.72,105.57,105.61,31723200,83.88
2003-11-06,105.60,106.44,105.10,106.40,28392300,84.51
2003-11-05,105.49,105.97,104.90,105.84,33558800,84.06
2003-11-04,105.99,106.27,105.58,105.76,31421600,84.00
2003-11-03,105.75,106.61,105.71,105.99,37589300,84.18
2003-10-31,105.40,105.74,105.22,105.30,25761600,83.63
2003-10-30,105.79,105.97,104.80,105.40,39123100,83.71
2003-10-29,104.77,105.43,103.87,105.18,30955400,83.54
2003-10-28,103.98,105.15,103.82,105.04,34956200,83.43
2003-10-27,103.74,104.18,103.27,103.63,32460200,82.31
2003-10-24,102.83,103.58,102.18,103.58,51723600,82.27
2003-10-23,102.89,103.95,102.84,103.35,45830500,82.08
2003-10-22,104.03,104.19,103.19,103.54,33914500,82.23
2003-10-21,104.82,105.28,104.32,104.86,26729100,83.28
2003-10-20,104.45,105.04,103.94,105.04,27657000,83.43
2003-10-17,105.47,105.63,103.98,104.26,32790300,82.81
2003-10-16,104.68,105.73,104.65,105.41,32772200,83.72
2003-10-15,105.86,105.89,104.64,104.99,39021700,83.39
2003-10-14,104.80,105.43,104.36,105.27,38484400,83.61
2003-10-13,104.71,105.29,104.51,104.90,23825600,83.32
2003-10-10,104.27,104.60,103.91,104.57,22682800,83.05
2003-10-09,104.88,105.22,103.83,104.28,40066500,82.82
2003-10-08,104.33,104.39,103.41,104.00,30920800,82.60
2003-10-07,103.26,104.31,102.91,104.26,42602900,82.81
2003-10-06,103.48,103.99,103.20,103.86,20226500,82.49
2003-10-03,103.67,104.28,103.08,103.39,48806900,82.12
2003-10-02,101.93,102.56,101.63,102.45,44591500,81.37
2003-10-01,100.24,102.18,100.20,102.08,65797600,81.08
2003-09-30,100.48,100.76,99.25,99.95,70764500,79.38
2003-09-29,100.30,100.99,99.79,100.93,36771600,80.16
2003-09-26,100.44,100.66,99.85,99.95,42914700,79.38
2003-09-25,101.41,101.88,100.20,100.28,52673100,79.65
2003-09-24,103.12,103.22,101.07,101.11,41694700,80.30
2003-09-23,102.59,103.29,102.36,102.94,32489200,81.76
2003-09-22,102.85,102.96,102.03,102.55,36677400,81.45
2003-09-19,104.27,104.60,103.40,103.67,34331600,82.34
2003-09-18,103.40,104.70,103.17,104.60,30243600,82.76
2003-09-17,103.48,103.79,103.05,103.38,31885800,81.79
2003-09-16,102.23,103.64,102.17,103.58,37892600,81.95
2003-09-15,102.52,102.63,101.95,102.09,21312800,80.77
2003-09-12,101.91,102.64,101.35,102.45,42524800,81.06
2003-09-11,102.10,102.76,101.84,102.26,38396300,80.91
2003-09-10,102.53,102.80,101.55,101.96,45904900,80.67
2003-09-09,103.37,103.46,102.68,103.00,35053200,81.49
2003-09-08,103.04,103.88,102.93,103.68,32632800,82.03
2003-09-05,102.94,103.55,102.40,102.83,31637300,81.36
2003-09-04,103.10,103.55,102.76,103.41,28381000,81.82
2003-09-03,103.03,103.70,102.78,103.36,44912400,81.78
2003-09-02,101.64,102.88,101.05,102.80,49419100,81.33
2003-08-29,100.61,101.48,100.48,101.44,28706600,80.26
2003-08-28,100.40,101.00,99.66,100.76,27402400,79.72
2003-08-27,100.05,100.36,99.57,100.14,18919500,79.23
2003-08-26,99.50,100.39,98.83,100.11,45065800,79.21
2003-08-25,99.71,100.83,99.28,99.93,23473000,79.06
2003-08-22,101.75,101.82,99.73,99.77,52040300,78.94
2003-08-21,101.05,101.52,100.40,100.77,46494200,79.73
2003-08-20,100.29,100.89,100.16,100.45,21295300,79.48
2003-08-19,100.69,100.94,100.00,100.86,37437700,79.80
2003-08-18,99.93,100.60,99.74,100.48,22873800,79.50
2003-08-15,99.36,99.79,99.12,99.62,12567000,78.82
2003-08-14,99.10,99.75,98.45,99.31,35525100,78.57
2003-08-13,99.82,99.85,98.53,99.04,36152000,78.36
2003-08-12,98.71,99.59,98.42,99.55,43285600,78.76
2003-08-11,98.26,99.04,97.84,98.65,34631400,78.05
2003-08-08,98.32,98.55,97.76,98.28,27357300,77.76
2003-08-07,97.17,98.07,96.76,98.00,43427400,77.54
2003-08-06,96.69,98.06,96.42,96.98,50096900,76.73
2003-08-05,98.41,98.76,96.34,96.42,61415600,76.29
2003-08-04,98.31,99.00,97.00,98.51,55214100,77.94
2003-08-01,99.19,99.53,98.24,98.51,49321000,77.94
2003-07-31,99.98,100.91,99.17,99.39,54937200,78.64
2003-07-30,99.60,99.75,98.93,99.16,28363300,78.46
2003-07-29,100.14,100.26,98.68,99.40,53472100,78.64
2003-07-28,100.37,100.98,99.67,99.86,34382800,79.01
2003-07-25,98.66,100.29,98.04,100.23,43241100,79.30
2003-07-24,99.99,100.34,98.37,98.49,40896200,77.92
2003-07-23,99.21,99.45,98.28,99.24,37275400,78.52
2003-07-22,98.69,99.41,97.92,99.17,49968300,78.46
2003-07-21,99.45,99.49,97.85,98.28,34786000,77.76
2003-07-18,99.02,99.80,98.46,99.51,35698100,78.73
2003-07-17,99.15,99.88,98.16,98.50,52253500,77.93
2003-07-16,100.81,100.87,99.23,99.92,39894200,79.06
2003-07-15,101.38,101.46,99.95,100.51,42573600,79.52
2003-07-14,101.20,101.90,100.45,100.73,42114900,79.70
2003-07-11,99.39,100.45,99.39,100.24,39976300,79.31
2003-07-10,99.84,100.04,98.63,99.30,49777700,78.57
2003-07-09,100.92,101.40,100.03,100.58,36528500,79.58
2003-07-08,100.50,101.29,100.17,101.15,30952500,80.03
2003-07-07,99.65,100.90,99.65,100.70,31391100,79.67
2003-07-03,99.07,99.85,97.90,98.74,30792800,78.12
2003-07-02,98.77,99.79,98.57,99.77,34662100,78.94
2003-07-01,97.25,98.85,96.43,98.53,51322800,77.96
2003-06-30,98.22,98.67,97.47,97.63,33349000,77.24
2003-06-27,98.75,99.19,97.58,97.66,54208800,77.27
2003-06-26,97.78,98.98,96.96,98.80,33477300,78.17
2003-06-25,98.53,99.44,97.53,97.53,47743400,77.17
2003-06-24,98.22,99.09,98.02,98.52,36213600,77.95
2003-06-23,99.45,99.66,97.92,98.42,34237500,77.87
2003-06-20,100.39,100.50,99.42,99.44,41545000,78.68
2003-06-19,101.64,101.73,99.84,100.02,43551700,78.85
2003-06-18,101.29,102.14,101.00,101.57,35521000,80.07
2003-06-17,102.07,102.18,101.23,101.66,36801800,80.14
2003-06-16,99.96,101.70,99.80,101.66,36326300,80.14
2003-06-13,100.61,100.75,98.95,99.56,48628300,78.49
2003-06-12,100.75,100.90,99.62,100.61,36442000,79.32
2003-06-11,99.16,100.39,98.71,100.30,37610200,79.07
2003-06-10,98.46,99.26,98.19,99.25,29965900,78.24
2003-06-09,98.77,99.10,97.77,98.25,37808500,77.46
2003-06-06,100.40,101.40,99.13,99.26,60356800,78.25
2003-06-05,98.58,99.65,98.27,99.65,46262400,78.56
2003-06-04,97.66,99.35,97.57,99.16,49360700,78.17
2003-06-03,97.15,97.84,96.85,97.75,38254500,77.06
2003-06-02,97.53,98.45,96.67,97.35,50305500,76.75
2003-05-30,95.90,97.09,95.56,96.95,52529500,76.43
2003-05-29,95.88,96.82,95.08,95.42,50844200,75.22
2003-05-28,95.85,96.47,95.43,95.67,37727100,75.42
2003-05-27,93.30,95.84,93.07,95.40,43719200,75.21
2003-05-23,93.53,93.98,93.14,93.76,26155900,73.92
2003-05-22,92.95,94.05,92.68,93.57,38421800,73.77
2003-05-21,92.11,92.88,91.91,92.65,49333800,73.04
2003-05-20,92.82,93.03,91.59,92.46,55404600,72.89
2003-05-19,94.15,94.42,92.33,92.65,41606000,73.04
2003-05-16,94.89,95.45,94.26,94.87,38905000,74.79
2003-05-15,94.89,95.33,94.25,95.11,43879200,74.98
2003-05-14,95.09,95.24,93.91,94.51,32195100,74.51
2003-05-13,94.53,95.18,94.26,94.71,39253600,74.66
2003-05-12,93.50,95.12,93.28,94.88,35662300,74.80
2003-05-09,92.83,93.80,92.61,93.73,33608100,73.89
2003-05-08,92.52,93.33,92.28,92.45,40570700,72.88
2003-05-07,93.42,94.14,92.97,93.39,41413100,73.62
2003-05-06,93.04,94.38,93.00,93.91,44401000,74.03
2003-05-05,93.47,93.78,92.50,93.03,35437800,73.34
2003-05-02,91.56,93.47,91.49,93.21,50201500,73.48
2003-05-01,91.92,92.73,90.50,91.90,50240400,72.45
2003-04-30,91.91,92.57,91.41,91.91,48709100,72.46
2003-04-29,92.14,92.80,91.40,92.11,52017100,72.61
2003-04-28,90.44,92.19,90.30,91.79,46432900,72.36
2003-04-25,91.30,91.47,90.02,90.23,43917200,71.13
2003-04-24,91.53,92.08,90.96,91.36,49692400,72.02
2003-04-23,91.62,92.35,91.24,92.18,44227100,72.67
2003-04-22,89.10,91.56,88.89,91.34,59763600,72.01
2003-04-21,89.86,90.16,89.06,89.65,32052700,70.68
2003-04-17,88.30,89.72,88.19,89.56,37403100,70.60
2003-04-16,89.91,90.06,88.03,88.25,51788000,69.57
2003-04-15,88.84,89.78,88.42,89.78,49709800,70.78
2003-04-14,87.47,89.00,87.00,88.95,36711700,70.12
2003-04-11,88.16,88.70,86.86,87.15,47730100,68.70
2003-04-10,87.09,87.63,85.71,87.51,41812400,68.99
2003-04-09,88.36,89.10,86.77,87.03,55647300,68.61
2003-04-08,88.30,88.65,87.71,88.19,39712700,69.52
2003-04-07,90.34,90.85,87.97,88.05,69776200,69.41
2003-04-04,88.43,88.59,87.62,88.22,36250100,69.55
2003-04-03,88.87,88.99,87.65,87.70,48755500,69.14
2003-04-02,87.54,88.77,87.50,88.12,50431200,69.47
2003-04-01,85.25,86.39,84.91,86.04,53574000,67.83
2003-03-31,85.35,86.59,84.40,84.74,61119500,66.80
2003-03-28,86.47,87.28,86.25,86.71,32583000,68.36
2003-03-27,86.40,87.66,85.99,87.15,53120200,68.70
2003-03-26,87.56,87.85,86.80,87.08,45740800,68.65
2003-03-25,86.74,88.26,86.44,87.52,61040100,69.00
2003-03-24,88.02,88.14,86.35,86.69,65398900,68.34
2003-03-21,88.80,89.88,87.93,89.67,71165300,70.69
2003-03-20,87.33,88.59,86.35,88.15,67321600,69.21
2003-03-19,87.28,88.16,86.68,87.96,49630800,69.06
2003-03-18,87.15,87.35,86.28,87.29,50792300,68.54
2003-03-17,83.46,86.95,83.22,86.78,88217500,68.14
2003-03-14,84.20,84.77,83.35,84.13,63951800,66.06
2003-03-13,82.18,83.91,81.53,83.86,72117800,65.85
2003-03-12,80.38,81.10,79.38,81.06,62459800,63.65
2003-03-11,81.48,82.00,80.48,80.52,48102700,63.22
2003-03-10,82.60,82.86,81.10,81.32,41014100,63.85
2003-03-07,81.61,83.99,81.43,83.32,63538000,65.42
2003-03-06,82.87,83.52,82.47,82.75,41217700,64.97
2003-03-05,82.61,83.54,82.36,83.45,43974700,65.52
2003-03-04,83.95,84.01,82.65,82.75,31440500,64.97
2003-03-03,85.26,85.78,83.72,84.09,42923100,66.03
2003-02-28,84.47,85.23,84.16,84.90,43666800,66.66
2003-02-27,83.70,84.75,83.16,84.34,51126000,66.22
2003-02-26,84.02,84.53,83.08,83.24,37787200,65.36
2003-02-25,82.95,84.49,82.22,84.47,56770600,66.32
2003-02-24,84.93,85.00,83.59,83.80,30628600,65.80
2003-02-21,84.38,85.74,83.46,85.18,60955800,66.88
2003-02-20,85.21,85.42,84.05,84.33,29280100,66.21
2003-02-19,85.32,85.47,84.28,85.18,31432000,66.88
2003-02-18,84.53,85.80,84.39,85.63,39492700,67.24
2003-02-14,82.37,84.20,81.82,84.15,59580900,66.07
2003-02-13,82.15,82.66,81.00,82.35,57934100,64.66
2003-02-12,83.16,83.62,82.09,82.10,35873600,64.46
2003-02-11,84.37,84.88,82.83,83.43,46861000,65.51
2003-02-10,83.46,84.13,82.65,84.01,45455900,65.96
2003-02-07,84.91,84.99,82.97,83.42,43165000,65.50
2003-02-06,84.37,84.89,83.65,84.45,53638000,66.31
2003-02-05,85.75,86.54,84.48,84.85,55270600,66.62
2003-02-04,85.31,85.75,84.30,85.38,43633400,67.04
2003-02-03,86.14,86.81,85.92,86.23,39696000,67.71
2003-01-31,84.15,86.21,84.15,86.06,55317000,67.57
2003-01-30,86.79,86.88,84.40,84.43,49845900,66.29
2003-01-29,85.42,87.18,84.77,86.48,53712200,67.90
2003-01-28,85.63,86.40,85.13,85.83,46929100,67.39
2003-01-27,85.73,86.80,84.50,85.20,57884400,66.90
2003-01-24,88.59,88.68,86.17,86.38,68633900,67.82
2003-01-23,88.75,89.38,87.95,88.71,55919800,69.65
2003-01-22,88.77,89.80,88.00,88.17,42286500,69.23
2003-01-21,90.87,90.92,88.95,89.25,36826200,70.08
2003-01-17,90.99,92.30,90.15,90.66,35618300,71.18
2003-01-16,92.50,92.93,91.45,92.02,44812100,72.25
2003-01-15,93.54,93.57,91.91,92.40,33511800,72.55
2003-01-14,92.69,93.83,92.41,93.33,30733000,73.28
2003-01-13,93.54,93.86,92.44,93.03,31649900,73.05
2003-01-10,91.95,93.64,91.80,93.06,37768900,73.07
2003-01-09,91.82,93.18,91.41,92.81,34804900,72.87
2003-01-08,92.20,92.40,91.05,91.39,38702200,71.76
2003-01-07,92.90,93.37,92.20,92.73,38640400,72.81
2003-01-06,91.24,93.49,91.17,92.96,40984500,72.99
2003-01-03,90.91,91.38,90.50,91.35,32222600,71.73
2003-01-02,88.85,91.30,88.54,91.07,44516300,71.51
2002-12-31,87.99,88.43,87.11,88.23,34036600,69.28
2002-12-30,87.79,88.47,87.22,88.11,29968000,69.18
2002-12-27,88.96,89.29,87.38,87.38,22205700,68.61
2002-12-26,89.70,90.61,88.84,89.39,17485600,70.19
2002-12-24,89.59,89.86,89.25,89.35,10937000,70.16
2002-12-23,89.59,90.47,89.31,90.02,22599300,70.68
2002-12-20,89.20,90.02,89.10,89.99,31176900,70.66
2002-12-19,89.35,90.70,88.60,89.16,39264200,69.66
2002-12-18,90.32,90.40,89.33,89.80,35612600,70.16
2002-12-17,91.37,91.74,90.74,90.85,32353900,70.98
2002-12-16,89.82,91.79,89.66,91.65,37098400,71.61
2002-12-13,89.91,90.48,89.27,89.34,36862200,69.81
2002-12-12,91.20,91.49,90.20,90.77,34465600,70.92
2002-12-11,90.42,91.62,90.16,90.78,39201000,70.93
2002-12-10,90.02,91.10,89.76,90.70,33319900,70.87
2002-12-09,91.07,91.46,89.48,89.50,36789600,69.93
2002-12-06,90.12,92.17,89.98,92.03,49824100,71.91
2002-12-05,92.73,92.80,91.10,91.43,36724900,71.44
2002-12-04,91.77,93.14,91.43,92.45,64040800,72.24
2002-12-03,93.25,93.40,92.35,92.87,34407700,72.56
2002-12-02,95.47,96.05,93.22,94.13,49911900,73.55
2002-11-29,94.80,94.95,93.77,93.98,19385700,73.43
2002-11-27,92.52,94.65,92.43,94.28,37764000,73.66
2002-11-26,93.07,93.45,91.62,91.70,42284700,71.65
2002-11-25,93.43,94.26,92.77,93.48,33846400,73.04
2002-11-22,93.48,94.27,93.27,93.42,32513800,72.99
2002-11-21,92.60,94.19,92.43,94.09,55128200,73.52
2002-11-20,89.98,92.42,89.95,92.37,36688400,72.17
2002-11-19,90.02,91.10,89.76,90.36,32806600,70.60
2002-11-18,92.15,92.15,90.35,90.48,28934800,70.70
2002-11-15,90.00,91.55,89.95,91.40,39152100,71.41
2002-11-14,90.07,91.00,89.75,90.73,31896800,70.89
2002-11-13,88.32,89.74,87.45,89.05,63891500,69.58
2002-11-12,88.66,89.93,88.37,88.96,37724500,69.51
2002-11-11,89.51,89.56,87.80,88.26,33505100,68.96
2002-11-08,90.53,91.57,89.52,89.65,37905400,70.05
2002-11-07,92.02,92.22,90.22,90.76,51572000,70.91
2002-11-06,92.48,93.07,90.79,93.04,65013100,72.70
2002-11-05,90.84,92.07,90.84,91.85,37270800,71.77
2002-11-04,91.80,92.94,90.90,91.13,49080600,71.20
2002-11-01,88.35,90.82,88.05,90.27,51878900,70.53
2002-10-31,89.66,90.30,88.19,88.52,41620600,69.16
2002-10-30,88.68,89.96,88.23,89.43,41688600,69.88
2002-10-29,89.08,89.49,87.00,88.57,59508200,69.20
2002-10-28,91.15,91.29,88.85,89.61,39416100,70.02
2002-10-25,88.21,90.39,87.94,90.20,43672100,70.48
2002-10-24,90.75,90.90,88.10,88.36,54987400,69.04
2002-10-23,88.77,90.27,87.68,90.20,54905800,70.48
2002-10-22,89.05,90.01,88.52,89.52,40966800,69.95
2002-10-21,88.12,90.50,87.57,90.17,45859100,70.45
2002-10-18,87.65,89.11,86.93,88.64,47448700,69.26
2002-10-17,88.87,89.30,87.85,88.27,68534100,68.97
2002-10-16,87.41,87.80,85.92,86.55,62977800,67.63
2002-10-15,86.99,88.72,86.85,88.70,82320300,69.31
2002-10-14,83.20,84.85,83.04,84.63,40631900,66.13
2002-10-11,82.10,84.73,81.82,84.16,82308300,65.76
2002-10-10,77.94,81.07,77.07,80.63,76749000,63.00
2002-10-09,79.09,79.70,77.78,78.10,79956400,61.02
2002-10-08,79.81,81.31,78.20,80.37,79531000,62.80
2002-10-07,80.06,81.20,78.55,79.13,53188000,61.83
2002-10-04,82.80,82.92,79.58,80.80,68483700,63.13
2002-10-03,83.14,84.60,81.95,82.31,55547000,64.31
2002-10-02,84.69,85.53,82.60,83.15,56749100,64.97
2002-10-01,82.43,85.77,81.47,85.72,67198100,66.98
2002-09-30,82.00,82.80,80.90,81.79,73096400,63.91
2002-09-27,85.00,85.63,82.75,82.75,64648300,64.66
2002-09-26,85.02,85.97,84.45,85.73,53638000,66.98
2002-09-25,83.37,84.77,82.04,84.35,59294400,65.91
2002-09-24,82.44,83.65,81.85,82.31,69507000,64.31
2002-09-23,83.65,84.06,82.69,83.66,46893800,65.37
2002-09-20,84.92,85.20,84.05,84.35,46325600,65.91
2002-09-19,85.99,86.80,84.70,84.70,48510500,65.88
2002-09-18,87.01,88.50,86.28,86.95,54719400,67.63
2002-09-17,90.89,91.19,87.75,87.83,47609700,68.32
2002-09-16,89.31,89.89,88.46,89.89,28167600,69.92
2002-09-13,88.69,89.90,88.25,89.67,41131000,69.75
2002-09-12,90.75,90.84,88.99,89.45,43601700,69.58
2002-09-11,92.47,93.33,91.10,91.13,27711200,70.89
2002-09-10,91.14,91.78,90.56,91.70,41416600,71.33
2002-09-09,89.10,91.35,88.80,90.66,33998400,70.52
2002-09-06,89.75,90.57,89.34,90.00,38622200,70.01
2002-09-05,88.49,89.43,87.50,88.78,67250900,69.06
2002-09-04,88.61,90.25,88.06,89.54,51099500,69.65
2002-09-03,90.73,91.00,88.15,88.28,76586400,68.67
2002-08-30,91.68,93.39,91.40,91.78,30366700,71.39
2002-08-29,91.27,93.05,90.81,92.14,42965700,71.67
2002-08-28,93.28,93.49,91.80,92.10,38970600,71.64
2002-08-27,95.70,96.25,93.50,94.16,35335700,73.24
2002-08-26,94.91,95.64,93.50,95.26,33830100,74.10
2002-08-23,96.01,96.15,94.15,94.60,33716400,73.59
2002-08-22,95.49,97.15,95.07,96.68,38399800,75.20
2002-08-21,95.06,95.78,93.57,95.75,39628900,74.48
2002-08-20,94.82,95.40,93.62,94.39,30508300,73.42
2002-08-19,93.46,95.75,93.10,95.40,33669900,74.21
2002-08-16,92.82,94.08,92.00,93.22,36517300,72.51
2002-08-15,92.84,93.99,92.20,93.50,45551500,72.73
2002-08-14,89.02,92.63,88.02,92.22,57423600,71.73
2002-08-13,90.15,91.66,88.65,88.97,49690500,69.21
2002-08-12,89.99,91.27,89.55,90.62,25841700,70.49
2002-08-09,90.10,91.94,89.35,91.29,41879200,71.01
2002-08-08,88.42,91.10,87.80,90.95,48339800,70.75
2002-08-07,87.87,88.50,85.77,88.10,43289400,68.53
2002-08-06,85.23,87.90,85.11,86.59,64730000,67.35
2002-08-05,86.49,86.93,83.55,83.77,47191300,65.16
2002-08-02,88.50,88.91,85.62,86.79,51772900,67.51
2002-08-01,90.88,91.35,88.33,88.78,66571900,69.06
2002-07-31,90.49,91.55,89.25,91.16,44669900,70.91
2002-07-30,89.32,91.40,88.72,90.94,47532200,70.74
2002-07-29,87.50,90.34,87.30,89.77,53492900,69.83
2002-07-26,84.65,85.93,83.80,85.60,41206800,66.58
2002-07-25,84.27,85.85,81.60,84.00,87176600,65.34
2002-07-24,78.13,85.12,77.68,84.72,107022800,65.90
2002-07-23,82.55,83.24,79.75,79.95,74484100,62.19
2002-07-22,84.10,85.91,81.45,82.20,78134000,63.94
2002-07-19,86.76,87.55,84.30,84.71,77572600,65.89
2002-07-18,90.70,91.10,87.75,87.80,32656700,68.30
2002-07-17,92.46,93.30,89.75,90.74,48880600,70.58
2002-07-16,91.12,92.38,89.87,90.56,53282400,70.44
2002-07-15,91.64,92.40,87.89,92.34,77317200,71.83
2002-07-12,93.33,93.89,91.52,91.85,39018600,71.45
2002-07-11,91.76,93.35,90.32,92.87,59476500,72.24
2002-07-10,96.00,96.07,92.04,92.12,50522500,71.66
2002-07-09,97.73,98.34,95.01,95.60,28620400,74.36
2002-07-08,98.98,99.70,97.56,98.07,19118600,76.28
2002-07-05,96.78,99.53,96.66,99.31,19013500,77.25
2002-07-03,94.62,95.84,93.72,95.51,30565800,74.29
2002-07-02,96.86,97.20,94.77,94.97,34213900,73.87
2002-07-01,99.18,99.80,96.89,97.03,20270200,75.48
2002-06-28,99.24,100.50,98.88,98.96,28184200,76.98
2002-06-27,98.50,99.49,96.57,99.43,31616400,77.34
2002-06-26,95.20,98.15,95.19,97.72,37913600,76.01
2002-06-25,100.30,100.89,97.54,97.56,33355000,75.89
2002-06-24,98.61,100.69,97.25,99.80,37169700,77.63
2002-06-21,100.47,100.93,98.68,99.28,31190700,77.23
2002-06-20,102.26,103.05,100.96,101.21,25691000,78.45
2002-06-19,103.50,104.43,102.24,102.52,21540700,79.47
2002-06-18,103.74,105.03,103.63,104.97,21628500,81.37
2002-06-17,101.92,104.34,101.85,104.12,17647200,80.71
2002-06-14,100.31,101.56,98.50,101.40,39267500,78.60
2002-06-13,102.13,103.00,101.34,101.55,21043900,78.72
2002-06-12,101.71,102.81,100.78,102.58,31266000,79.51
2002-06-11,104.13,104.54,101.73,101.96,19990700,79.03
2002-06-10,103.24,104.46,103.02,103.74,18759900,80.41
2002-06-07,101.78,103.92,101.72,103.34,24011600,80.10
2002-06-06,105.54,105.60,103.15,103.46,22998500,80.20
2002-06-05,104.95,105.67,104.35,105.61,19695900,81.86
2002-06-04,104.15,105.20,103.55,104.63,25856200,81.10
2002-06-03,107.09,107.60,104.13,104.37,26056300,80.90
2002-05-31,107.40,108.56,106.85,107.22,19826300,83.11
2002-05-30,106.55,107.51,105.90,107.00,18217900,82.94
2002-05-29,107.62,108.02,107.13,107.30,14773300,83.17
2002-05-28,109.05,109.13,107.45,108.10,24236900,83.79
2002-05-24,109.98,110.20,108.61,108.69,11877000,84.25
2002-05-23,109.26,110.36,108.48,110.10,13879800,85.34
2002-05-22,108.22,109.12,108.00,108.94,15844200,84.44
2002-05-21,110.11,110.48,108.32,108.70,16877200,84.26
2002-05-20,110.64,110.69,109.49,109.70,13833800,85.03
2002-05-17,110.66,111.25,110.10,110.90,27823700,85.96
2002-05-16,109.70,110.48,109.33,110.36,28092000,85.54
2002-05-15,109.50,110.91,109.29,109.79,29535300,85.10
2002-05-14,109.62,110.37,109.00,110.22,34201200,85.44
2002-05-13,106.22,107.95,105.79,107.87,14677700,83.61
2002-05-10,107.97,108.05,105.60,105.72,18958900,81.95
2002-05-09,108.65,109.10,107.58,107.75,18085600,83.52
2002-05-08,107.05,109.36,106.79,109.01,27917400,84.50
2002-05-07,106.10,106.32,104.90,105.10,21910000,81.47
2002-05-06,107.64,107.99,105.31,105.47,23630400,81.75
2002-05-03,108.60,108.76,107.20,107.58,18185500,83.39
2002-05-02,109.10,109.91,107.78,108.76,15666800,84.30
2002-05-01,107.97,109.25,106.80,109.18,24575600,84.63
2002-04-30,107.02,108.64,106.64,107.86,19473500,83.61
2002-04-29,107.93,108.26,106.63,106.86,17724400,82.83
2002-04-26,109.79,110.01,107.29,107.39,19769800,83.24
2002-04-25,109.21,109.74,108.72,109.47,25451500,84.85
2002-04-24,110.56,111.81,109.40,109.41,18902700,84.81
2002-04-23,111.09,111.48,110.17,110.52,16967000,85.67
2002-04-22,112.38,112.43,110.84,111.00,13922900,86.04
2002-04-19,113.20,113.24,112.56,112.88,10499200,87.50
2002-04-18,112.90,113.46,111.15,112.47,25204800,87.18
2002-04-17,113.39,113.67,112.60,112.96,12920100,87.56
2002-04-16,111.70,113.32,111.67,113.20,15040900,87.75
2002-04-15,111.62,111.86,110.20,110.57,17394900,85.71
2002-04-12,111.02,111.65,110.04,111.42,14950600,86.37
2002-04-11,112.89,113.05,110.50,110.59,25453700,85.72
2002-04-10,112.10,113.54,112.09,113.41,17199300,87.91
2002-04-09,113.18,113.18,111.93,112.14,15122700,86.92
